timee,timee,timee,B线润叶加水流量 ,B线润叶回风温度蒸汽阀开度,B线润叶注入蒸汽流量,B线润叶前温度仪实际值, B线润叶回风温度,,B线加料入口蒸汽阀门开度,叶片B线TBL注入蒸汽流量实际值,B线加料加水瞬时流量,叶片B加料机出口温度[℃],,燃烧炉出口工艺气温度实际值,风选出口水分仪水分实际值
2021/1/19 11:19,2021/1/19 12:45,2021/1/18 21:40,282.1480408,37.86562729,356.8424683,13.85995293,59.48884964,,37.83335495,357.1402283,6.118939877,44.77430344,,160.7093353,-0.636869669
2021/1/19 11:20,2021/1/19 12:46,2021/1/18 21:41,281.8987427,37.86562729,356.2027588,13.97569466,59.48455811,,37.83335495,357.1678772,6.030930042,45.12152863,,160.8425293,-0.636869669
2021/1/19 11:21,2021/1/19 12:47,2021/1/18 21:42,282.1262512,37.86562729,355.5766907,14.00463009,59.47889328,,37.83335495,356.6428528,5.929947853,44.81481552,,160.9452667,-0.636869669
2021/1/19 11:22,2021/1/19 12:48,2021/1/18 21:43,281.8983459,37.86562729,355.0704041,14.09143543,59.4774704,,37.89466095,355.074707,5.956357956,45.08102036,,160.9031067,-0.636869669
2021/1/19 11:23,2021/1/19 12:49,2021/1/18 21:44,281.8291321,37.86562729,354.4298401,14.09143543,59.47295761,,37.89466095,355.4335938,6.136081219,44.90740967,,160.7601929,-0.636869669
2021/1/19 11:24,2021/1/19 12:50,2021/1/18 21:45,281.8891602,38,354.5414734,13.68634224,59.46194458,,37.89466095,355.7422485,6.075293064,44.72222137,,160.6077118,-0.636869669
2021/1/19 11:25,2021/1/19 12:51,2021/1/18 21:46,281.6723633,38,354.9223633,14.26504707,59.44200134,,37.89466095,355.0469666,5.998293877,44.98263931,,160.5102081,-0.636237264
2021/1/19 11:26,2021/1/19 12:52,2021/1/18 21:48,281.8811646,38,354.6959839,14.26504707,59.42156219,,37.89466095,354.2283936,6.066781044,45.04050827,,160.5825043,-0.636191607
2021/1/19 11:27,2021/1/19 12:53,2021/1/18 21:49,282.1520386,38,355.7903748,14.12036991,59.41550064,,37.89466095,354.2781067,6.030038834,44.94213104,,160.6856232,-0.636570454
2021/1/19 11:28,2021/1/19 12:54,2021/1/18 21:50,282.0549927,38,356.7135925,14.32291698,59.41007996,,38,354.9930725,6.018240929,45.08680344,,160.6989441,-0.634634674
2021/1/19 11:29,2021/1/19 12:55,2021/1/18 21:51,282.2810364,38,356.5964355,14.09143543,59.40797043,,38,355.8817139,6.158572197,44.56018448,,160.6097412,-0.635777831
2021/1/19 11:30,2021/1/19 12:56,2021/1/19 16:48,282.6124878,38,356.9603577,14.0625,59.40631866,,38,355.8312378,6.162327766,45.28356552,,161.2917633,-0.631582558
2021/1/19 11:31,2021/1/19 12:57,2021/1/19 16:49,282.1584167,38,356.7424316,13.62847233,59.40520096,,38,355.4114075,5.943902969,44.86111069,,161.3822174,-0.631958842
2021/1/19 11:32,2021/1/19 12:58,2021/1/19 16:50,281.9730225,38,356.0413818,14.23611069,59.40476227,,38,355.6233215,6.18528986,44.7106514,,161.3995972,-0.631779134
2021/1/19 11:33,2021/1/19 12:59,2021/1/19 16:51,282.5145874,38,356.0756226,13.91782475,59.4043808,,38,355.591156,6.183625221,44.63541412,,161.4003906,-0.63163048
2021/1/19 11:35,2021/1/19 13:00,2021/1/19 16:53,282.3301392,38,357.6699524,14.17823982,59.40533066,,38,354.5531921,6.015296936,44.6875,,161.354126,-0.631578565
2021/1/19 11:36,2021/1/19 13:01,2021/1/19 16:54,282.1722107,37.9814682,358.0654602,14.35185242,59.39691162,,38,355.1618652,5.928968906,44.45022964,,161.2342834,-0.631578565
2021/1/19 11:37,2021/1/19 13:02,2021/1/19 16:55,282.683136,37.9814682,358.0982971,14.26504707,59.38054276,,38,356.1066895,5.009487152,45.06365967,,161.103775,-0.631578565
2021/1/19 11:38,2021/1/19 13:03,2021/1/19 16:56,281.511261,37.9814682,357.8424377,14.12036991,59.36642456,,38,356.3544006,3.396006107,44.62963104,,161.0998077,-0.631578565
2021/1/19 11:39,2021/1/19 13:04,2021/1/19 16:57,282.0114746,37.9814682,357.9326782,14.20717525,59.35942459,,38,357.213623,2.727318048,44.98842621,,161.0998077,-0.631578565
2021/1/19 11:40,2021/1/19 13:05,2021/1/19 16:58,281.4176331,37.9814682,357.8062134,14.23611069,59.35316086,,38,358.577179,3.765408993,44.87268448,,161.1957092,-0.631578565
2021/1/19 11:41,2021/1/19 13:06,2021/1/19 16:59,281.574585,37.9814682,357.6021729,14.14930534,59.3478241,,37.81771469,358.1614685,3.532697916,45.47454071,,161.1992188,-0.631578565
2021/1/19 12:28,2021/1/19 13:50,2021/1/19 17:49,281.6004944,38,354.9145203,14.23611069,59.46561813,,37.86994553,357.4170837,-7.655228138,45.17361069,,156.3186951,-0.631589353
2021/1/19 12:30,2021/1/19 13:52,2021/1/19 17:51,281.9979553,37.96407318,354.0079346,14.17823982,59.47947311,,37.86994553,354.7756653,7.852766991,44.64699173,,156.1997986,-0.631584644
2021/1/19 12:31,2021/1/19 13:53,2021/1/19 17:52,281.9324646,37.96407318,354.4825745,14.12036991,59.4862442,,37.86994553,354.2583618,8.233699799,44.78009033,,156.1994171,-0.631584644
2021/1/19 12:32,2021/1/19 13:54,2021/1/19 17:53,281.7035828,37.96407318,355.0354919,14.3807869,59.50190735,,37.92338181,354.1812439,5.56430912,44.27083588,,156.2404175,-0.631584644
2021/1/19 12:33,2021/1/19 13:55,2021/1/19 17:54,282.1535339,37.96407318,355.1144409,14.49652767,59.51702499,,37.92338181,353.6239014,4.754271984,44.8669014,,156.3538513,-0.631862044
2021/1/19 12:34,2021/1/19 13:56,2021/1/19 17:56,282.2625122,37.96407318,355.2520142,14.00463009,59.53545761,,37.92338181,353.7061462,4.438725948,44.49652863,,156.6990204,-0.631834805
2021/1/19 12:35,2021/1/19 13:57,2021/1/19 17:57,282.143158,37.96407318,355.242981,14.00463009,59.55269241,,37.92338181,354.984436,4.045815945,44.73958588,,156.7034149,-0.632029772
2021/1/19 12:36,2021/1/19 13:58,2021/1/19 17:58,282.2380676,37.93352127,355.3244629,13.80208302,59.56413651,,37.92338181,355.5732727,3.399483919,44.40393448,,156.6994171,-0.632052243
2021/1/19 12:37,2021/1/19 13:59,2021/1/19 17:59,282.450531,37.93352127,355.6244202,13.97569466,59.58396912,,37.92338181,354.7302246,3.730958939,44.28240967,,156.7017822,-0.631758213
2021/1/19 12:38,2021/1/19 14:00,2021/1/19 18:00,282.1452637,37.93352127,356.2282715,13.68634224,59.59431839,,37.90008163,355.2494812,3.921881914,44.73958588,,156.8777771,-0.631615818
2021/1/19 12:39,2021/1/19 14:01,2021/1/19 18:01,281.9817505,37.93352127,356.7658997,14.20717525,59.61186218,,37.90008163,355.4004822,3.676760912,44.80324173,,157.0946045,-0.631583273
2021/1/19 12:31,2021/1/19 14:02,2021/1/19 18:02,281.9324646,37.96407318,354.4825745,14.12036991,59.4862442,,37.90008163,355.1697083,3.362633944,44.72222137,,157.2656708,-0.631890833
2021/1/19 12:32,2021/1/19 14:03,2021/1/19 18:03,281.7035828,37.96407318,355.0354919,14.3807869,59.50190735,,37.90008163,354.7220154,3.291376114,45.11574173,,157.2994995,-0.631732643
2021/1/19 12:34,2021/1/19 14:04,2021/1/19 18:05,282.2625122,37.96407318,355.2520142,14.00463009,59.53545761,,37.90008163,354.7839355,2.874315977,44.57175827,,157.4652863,-0.631585419
2021/1/19 12:35,2021/1/19 14:05,2021/1/19 18:06,282.143158,37.96407318,355.242981,14.00463009,59.55269241,,37.90008163,355.0131226,2.762991905,44.31134033,,157.5570068,-0.631580591
2021/1/19 12:36,2021/1/19 14:06,2021/1/19 18:07,282.2380676,37.93352127,355.3244629,13.80208302,59.56413651,,37.78646469,355.9921875,2.566895008,45.03472137,,157.7318878,-0.631580591
2021/1/19 12:37,2021/1/19 14:07,2021/1/19 18:08,282.450531,37.93352127,355.6244202,13.97569466,59.58396912,,37.78646469,355.447876,3.322635889,44.89583588,,157.8729553,-0.631580591
2021/1/19 12:38,2021/1/19 14:08,2021/1/19 18:09,282.1452637,37.93352127,356.2282715,13.68634224,59.59431839,,37.78646469,356.0409851,3.023767948,44.92477036,,157.900116,-0.631580591
2021/1/19 12:39,2021/1/19 14:09,2021/1/19 18:10,281.9817505,37.93352127,356.7658997,14.20717525,59.61186218,,37.78646469,356.9453125,3.396614075,44.9768486,,157.9003906,-0.631580591
2021/1/19 12:40,2021/1/19 14:10,2021/1/19 18:11,281.9429932,37.93352127,356.6366577,14.12036991,59.6314621,,37.78646469,357.9133606,3.239900112,45.20833588,,157.9003906,-0.631580591
2021/1/19 12:41,2021/1/19 14:11,2021/1/19 18:12,282.2977295,37.93352127,357.4618225,13.80208302,59.64277649,,37.78646469,358.6162109,3.061774969,45.09259033,,157.9698792,-0.631580591
2021/1/19 12:42,2021/1/19 14:12,2021/1/19 18:14,282.0048218,37.83335495,357.104126,14.0625,59.65117645,,37.78740692,358.6479797,3.212619066,45.13888931,,158.2883148,-0.631580591
2021/1/19 12:43,2021/1/19 14:13,2021/1/19 18:15,282.2639771,37.83335495,356.3188171,14.17823982,59.65859985,,37.78740692,358.7859802,3.261784077,45.23727036,,158.3133545,-0.631580591
2021/1/19 12:44,2021/1/19 14:14,2021/1/19 18:16,281.5667419,37.83335495,357.0751953,14.12036991,59.6786499,,37.78740692,359.5635986,2.878612041,45,,158.4089966,-0.631580591
2021/1/19 12:45,2021/1/19 14:15,2021/1/19 18:17,281.4917603,37.83335495,357.1402283,14.12036991,59.69652557,,37.78740692,359.9443054,2.961973906,44.85532379,,158.6065063,-0.631580591
2021/1/19 12:46,2021/1/19 14:16,2021/1/19 18:18,282.1464844,37.83335495,357.1678772,14.00463009,59.72022629,,37.78740692,359.6221008,3.02158308,45.45717621,,158.8740692,-0.63188374
2021/1/19 12:47,2021/1/19 14:17,2021/1/19 18:19,282.5419922,37.83335495,356.6428528,13.97569466,59.73086166,,37.78740692,359.7688904,2.733129978,45.27777863,,159.0836334,-0.631696165
2021/1/19 12:48,2021/1/19 14:18,2021/1/19 18:20,282.4914246,37.89466095,355.074707,14.26504707,59.74297333,,37.85097504,359.4593506,3.116205931,45.09838104,,159.1907959,-0.632307529
2021/1/19 12:49,2021/1/19 14:19,2021/1/19 18:21,281.9093933,37.89466095,355.4335938,13.5995369,59.75780487,,37.85097504,359.4776917,3.128561974,45.15625,,159.1992645,-0.631888151
2021/1/19 12:51,2021/1/19 14:20,2021/1/19 18:23,281.5727234,37.89466095,355.0469666,14.14930534,59.79117584,,37.85097504,358.8758545,3.009227991,44.74536896,,159.3287354,-0.631596625
2021/1/19 12:52,2021/1/19 14:21,2021/1/19 18:24,281.9333496,37.89466095,354.2283936,14.20717525,59.79848862,,37.85097504,358.1937866,2.917402029,44.72800827,,159.5355835,-0.631580532
2021/1/19 12:53,2021/1/19 14:22,2021/1/19 18:25,282.1861267,37.89466095,354.2781067,14.12036991,59.77910614,,37.85097504,357.1619568,3.043005943,44.6875,,159.7533875,-0.631580591
2021/1/19 12:54,2021/1/19 14:23,2021/1/19 18:26,281.6218567,38,354.9930725,13.71527767,59.78100586,,37.85097504,356.6407776,2.992441893,44.87847137,,160.0218811,-0.631580591
2021/1/19 12:55,2021/1/19 14:24,2021/1/19 18:27,282.0932617,38,355.8817139,14.17823982,59.77495575,,37.84845734,355.9472351,3.010037899,44.78009033,,160.0965881,-0.631580591
2021/1/19 13:16,2021/1/19 14:44,2021/1/19 18:50,281.8340149,37.82943344,355.3401184,14.00463009,59.71094894,,37.57076645,262.5562744,4.405535221,45.48611069,,161.3007813,-0.632237792
2021/1/19 13:17,2021/1/19 14:45,2021/1/19 18:51,281.4405823,37.82943344,356.057251,14.20717525,59.69977951,,37.57076645,261.7148743,-5.629896164,45.57291412,,161.2668304,-0.633545876
2021/1/19 13:19,2021/1/19 14:44,2021/1/19 18:53,281.8391113,37.86040115,354.6096497,14.14930534,59.70661926,,37.57076645,262.5562744,4.405535221,45.48611069,,161.1994171,-0.633729219
2021/1/19 13:20,2021/1/19 14:45,2021/1/19 18:54,282.1580811,37.86040115,354.736908,14.26504707,59.69487381,,37.57076645,261.7148743,-5.629896164,45.57291412,,161.1321259,-0.633210123
2021/1/19 13:22,2021/1/19 14:47,2021/1/19 18:56,281.8521118,37.86040115,356.1447144,14.12036991,59.67926407,,37.57076645,259.5375671,11.87063026,45.35879517,,160.7555237,-0.631895065
2021/1/19 13:23,2021/1/19 14:48,2021/1/19 18:57,282.1264648,37.86040115,356.5284119,14.20717525,59.67913818,,37.64333725,258.5286255,5.449266911,45.27777863,,160.6094208,-0.631973505
2021/1/19 13:25,2021/1/19 14:49,2021/1/19 18:59,282.5041504,37.73402405,355.7285461,14.3807869,59.67746735,,37.64333725,258.5670471,4.473174095,45.03472137,,160.6974182,-0.632043958
2021/1/19 13:26,2021/1/19 14:50,2021/1/19 19:00,281.7556152,37.73402405,354.9786682,13.62847233,59.67894363,,37.64333725,258.0104065,4.899140835,45.09259033,,160.692337,-0.632056415
2021/1/19 13:27,2021/1/19 14:51,2021/1/19 19:01,281.7832642,37.73402405,355.8088379,13.57060242,59.67782593,,37.64333725,257.0077515,4.502615929,45.24305344,,160.5133972,-0.631792963
2021/1/19 13:28,2021/1/19 14:52,2021/1/19 19:02,281.822876,37.73402405,356.4351196,14.20717525,59.67790604,,37.64333725,256.5325012,5.480391979,44.9768486,,160.2469025,-0.631937027
2021/1/19 13:29,2021/1/19 14:53,2021/1/19 19:03,281.6834717,37.73402405,355.8952637,14.26504707,59.68276978,,37.64333725,256.96698,5.783177853,45.04050827,,160.1485443,-0.632324934
2021/1/19 13:30,2021/1/19 14:54,2021/1/19 19:04,282.1203613,37.74917221,355.7790222,14.20717525,59.67972565,,37.582901,257.8329468,6.254126072,44.70486069,,160.1008759,-0.632090867
2021/1/19 13:31,2021/1/19 14:55,2021/1/19 19:30,281.905304,37.74917221,355.4872131,14.09143543,59.67978668,,37.582901,258.6736145,5.655124187,44.65277863,,157.5126495,-0.634453893
2021/1/19 13:32,2021/1/19 14:56,2021/1/19 19:31,281.9959412,37.74917221,356.6350098,14.17823982,59.67796326,,37.582901,259.0062561,6.269144058,44.93055344,,157.4034271,-0.63346374
2021/1/19 13:33,2021/1/19 14:57,2021/1/19 19:33,281.7805176,37.74917221,356.0756836,14.26504707,59.67328262,,37.582901,259.4191589,5.983751774,45.08102036,,157.400589,-0.632594645
2021/1/19 13:34,2021/1/19 14:58,2021/1/19 19:34,282.2585754,37.74917221,355.7450562,14.14930534,59.66791153,,37.582901,259.5878296,6.046057224,44.77430344,,157.3225098,-0.633322954
2021/1/19 13:35,2021/1/19 14:59,2021/1/19 19:35,282.2625427,37.74917221,355.1281738,13.65740776,59.65123749,,37.582901,259.3766174,5.771410942,44.82638931,,157.1461334,-0.632349432
2021/1/19 13:36,2021/1/19 15:00,2021/1/19 19:36,281.9741821,37.74369049,355.0284424,14.29398251,59.63576126,,37.50689316,258.565094,6.026989937,44.76272964,,156.9548187,-0.63183254
2021/1/19 13:37,2021/1/19 15:01,2021/1/19 19:37,281.828064,37.74369049,355.5420227,14.20717525,59.63353729,,37.50689316,258.7511902,6.211865902,45.43402863,,156.7065125,-0.631637931
2021/1/19 13:38,2021/1/19 15:02,2021/1/19 19:38,282.1467896,37.74369049,355.5427856,14.23611069,59.63430023,,37.50689316,259.04599,6.166255951,45.08680344,,156.6019592,-0.631593525
2021/1/19 13:39,2021/1/19 15:03,2021/1/19 19:39,281.3732605,37.74369049,355.7223511,14.55439758,59.62298203,,37.50689316,259.2420654,6.229094028,45,,156.5033112,-0.631849647
2021/1/19 13:40,2021/1/19 15:04,2021/1/19 19:40,282.0706787,37.74369049,355.6019592,14.29398251,59.61990738,,37.50689316,259.6430664,6.062808037,44.82638931,,156.5001984,-0.631658077
2021/1/19 13:42,2021/1/19 15:05,2021/1/19 19:42,281.7805786,37.71035767,356.9934387,13.62847233,59.62079239,,37.50689316,260.5227661,5.919992924,45.52661896,,156.5001984,-0.631601036
2021/1/19 13:43,2021/1/19 15:06,2021/1/19 19:43,281.578064,37.71035767,357.2812805,14.03356457,59.62530136,,37.46780014,261.0504456,6.155379772,45.49768448,,156.5798187,-0.631882429
2021/1/19 13:44,2021/1/19 15:07,2021/1/19 19:44,282.1203003,37.71035767,357.8532104,14.26504707,59.62878036,,37.46780014,260.7406311,5.611351967,45.20254517,,156.5996552,-0.632246256
2021/1/19 13:45,2021/1/19 15:08,2021/1/19 19:45,281.8114014,37.71035767,358.7220154,14.20717525,59.63149261,,37.46780014,260.5189819,4.811386108,45.4455986,,156.5996094,-0.63199383
2021/1/19 13:46,2021/1/19 15:09,2021/1/19 19:46,281.5999756,37.71035767,358.5762939,14.26504707,59.62548828,,37.46780014,259.8762817,3.806448936,45.06365967,,156.5996094,-0.631691158
2021/1/19 13:47,2021/1/19 15:10,2021/1/19 19:47,282.4020691,37.71035767,358.9537964,14.00463009,59.61895752,,37.46780014,259.6704407,3.370316029,45.63079071,,156.6427917,-0.631897032
2021/1/19 13:48,2021/1/19 15:11,2021/1/19 19:48,281.7286072,37.86994553,358.3108521,14.26504707,59.61310577,,37.46780014,259.059967,3.442430973,45.61920929,,156.7201996,-0.631725609
2021/1/19 13:49,2021/1/19 15:12,2021/1/19 19:49,282.2535706,37.86994553,357.5758362,14.29398251,59.61328888,,37.54924774,258.4997559,3.387727976,45.67129517,,156.7996216,-0.631613851
2021/1/19 13:50,2021/1/19 15:13,2021/1/19 19:51,281.4485474,37.86994553,357.4170837,14.17823982,59.6155014,,37.54924774,258.7333984,3.02462101,45.71180344,,156.9703979,-0.631578565
2021/1/19 13:51,2021/1/19 15:14,2021/1/19 19:52,282.1318665,37.86994553,356.57901,13.62847233,59.61180496,,37.54924774,258.2651672,2.858103037,45.69444656,,157.2107086,-0.632506609
2021/1/19 13:52,2021/1/19 15:15,2021/1/19 19:53,282.0159607,37.86994553,354.7756653,14.12036991,59.61286926,,37.54924774,258.2033691,2.550235987,45.85647964,,157.4029846,-0.632159412
2021/1/19 13:53,2021/1/19 15:16,2021/1/19 19:54,282.6924438,37.86994553,354.2583618,14.26504707,59.60987473,,37.54924774,257.8586121,3.111630917,45.67708588,,157.4980164,-0.632110953
2021/1/19 13:54,2021/1/19 15:17,2021/1/19 19:55,282.0982361,37.92338181,354.1812439,13.7442131,59.60870743,,37.54924774,258.0976257,2.997353077,45.42824173,,157.5059814,-0.632480979
2021/1/19 13:55,2021/1/19 15:18,2021/1/19 19:56,281.6914673,37.92338181,353.6239014,14.26504707,59.6076622,,37.40802383,257.1524658,3.678715944,45.6481514,,157.5140381,-0.632548928
2021/1/19 13:56,2021/1/19 15:19,2021/1/19 19:57,281.5791931,37.92338181,353.7061462,14.12036991,59.60717392,,37.40802383,256.6891174,3.151302099,44.94791412,,157.5005798,-0.632269979
2021/1/19 13:57,2021/1/19 15:20,2021/1/19 19:58,282.119812,37.92338181,354.984436,14.3807869,59.60904312,,37.40802383,256.4474182,2.827824116,45.43981552,,157.5858765,-0.63186419
2021/1/19 13:59,2021/1/19 15:21,2021/1/19 20:00,282.6588135,37.92338181,354.7302246,13.97569466,59.60891342,,37.40802383,257.127655,3.388370991,45.45717621,,157.7965698,-0.631601334
2021/1/19 14:00,2021/1/19 15:22,2021/1/19 20:01,282.3034363,37.90008163,355.2494812,13.80208302,59.60777664,,37.40802383,257.946991,3.885282993,45.08680344,,158.0117645,-0.631576002
2021/1/19 14:01,2021/1/19 15:23,2021/1/19 20:02,281.5787048,37.90008163,355.4004822,13.83101749,59.59949493,,37.40802383,189.5769348,4.098128796,45.1794014,,158.1982574,-0.631576598
2021/1/19 14:02,2021/1/19 15:24,2021/1/19 20:03,281.3118286,37.90008163,355.1697083,14.20717525,59.5892067,,37.31404114,117.6399002,3.810596943,45.1794014,,158.3686371,-0.631576598
2021/1/19 14:03,2021/1/19 15:25,2021/1/19 20:04,281.6675415,37.90008163,354.7220154,14.09143543,59.58519363,,37.31404114,61.47412872,3.07211709,45.12731552,,158.3917999,-0.631576598
2021/1/19 14:04,2021/1/19 15:26,2021/1/19 20:05,282.1419373,37.90008163,354.7839355,14.03356457,59.57021332,,37.31404114,31.87340546,3.155303001,45.37615967,,158.4004364,-0.631576598
2021/1/19 14:05,2021/1/19 15:27,2021/1/19 20:06,282.9152832,37.90008163,355.0131226,14.14930534,59.56559372,,37.31404114,16.64610291,3.292614937,45.36458588,,158.4466248,-0.631576598
2021/1/19 14:06,2021/1/19 15:28,2021/1/19 20:07,282.2484131,37.78646469,355.9921875,13.85995293,59.56475449,,37.31404114,8.835882187,2.963756084,45.18518448,,158.5000916,-0.631576598
2021/1/19 14:07,2021/1/19 15:29,2021/1/19 20:09,281.4845886,37.78646469,355.447876,13.97569466,59.57075119,,37.31404114,4.829951763,2.972074032,45.2893486,,158.7671356,-0.633540273
2021/1/19 14:08,2021/1/19 15:30,2021/1/19 20:10,282.2154236,37.78646469,356.0409851,13.62847233,59.56718063,,37.25436401,2.775274277,3.041049957,45.28356552,,158.9586945,-0.632673264
2021/1/19 14:09,2021/1/19 15:31,2021/1/19 20:11,281.6817627,37.78646469,356.9453125,14.12036991,59.57142639,,37.25436401,1.721411705,2.792783022,45.65972137,,159.2227478,-0.633961201
2021/1/19 14:10,2021/1/19 15:32,2021/1/19 20:12,281.0700684,37.78646469,357.9133606,13.91782475,59.57393265,,37.25436401,1.180875897,3.117841005,45.74074173,,159.5235291,-0.633557975
2021/1/19 14:11,2021/1/19 15:33,2021/1/19 20:13,282.8976135,37.78646469,358.6162109,14.29398251,59.56732941,,37.25436401,0.945336103,3.533363104,45.43981552,,159.7606049,-0.634108961
2021/1/19 14:12,2021/1/19 15:34,2021/1/19 20:14,281.8694458,37.78740692,358.6479797,14.67013931,59.5585556,,37.25436401,0.761428595,3.213442087,45.87384033,,159.7994385,-0.633886814
2021/1/19 14:13,2021/1/19 15:35,2021/1/19 20:15,281.8078003,37.78740692,358.7859802,14.26504707,59.55513763,,37.25436401,0.68849206,3.208338022,45.87963104,,159.8303833,-0.634084344
2021/1/19 14:14,2021/1/19 15:36,2021/1/19 20:16,281.9824524,37.78740692,359.5635986,14.26504707,59.54918289,,37.07366562,0.656709909,3.038872004,45.8044014,,159.9469299,-0.633853912
2021/1/19 14:16,2021/1/19 15:37,2021/1/19 20:18,281.8177185,37.78740692,359.6221008,14.32291698,59.54620743,,37.07366562,0.631894588,2.646406889,45.9143486,,160.4138947,-0.634580374
2021/1/19 14:17,2021/1/19 15:38,2021/1/19 20:19,281.9874573,37.78740692,359.7688904,14.29398251,59.54232407,,37.07366562,0.623533487,2.601383924,46.04745483,,160.6308441,-0.633542061
2021/1/19 14:18,2021/1/19 15:39,2021/1/19 20:20,281.7424316,37.85097504,359.4593506,14.26504707,59.53742599,,37.07366562,0.61700511,3.066795111,45.6018486,,160.8109894,-0.634578288
2021/1/19 14:19,2021/1/19 15:40,2021/1/19 20:21,281.9714355,37.85097504,359.4776917,14.35185242,59.53717041,,37.07366562,0.61480546,3.340301037,45.89120483,,160.8959503,-0.633822381
2021/1/19 14:20,2021/1/19 15:41,2021/1/19 20:22,281.7355042,37.85097504,358.8758545,14.46759224,59.53899384,,37.07366562,0.613088012,3.127130032,45.82175827,,161.0166473,-0.634728193
2021/1/19 14:21,2021/1/19 15:42,2021/1/19 20:23,281.568512,37.85097504,358.1937866,14.32291698,59.53855515,,37.00913239,0.612406969,3.372590065,45.82754517,,161.0951233,-0.634819388
2021/1/20 9:47,2021/1/19 16:09,2021/1/19 20:54,154.3633575,34,278.6792603,15.74073982,55.03982544,,36.68738556,0.611690164,-5.881000042,45.6018486,,159.8843536,-0.632034063
2021/1/20 9:48,2021/1/19 16:10,2021/1/19 20:55,153.7744446,34,279.5374756,15.625,55.03806686,,36.68738556,0.611690164,7.343401909,45.68286896,,159.749939,-0.631704092
2021/1/20 9:49,2021/1/19 16:11,2021/1/19 20:56,153.5137177,34,280.2790833,15.1620369,55.03460693,,36.68738556,0.611690164,8.344736099,45.71180344,,159.5460052,-0.632194638
2021/1/20 9:50,2021/1/19 16:12,2021/1/19 20:57,154.049881,34,280.6238403,15.45138931,55.03465652,,36.68386459,0.611690164,6.442633152,45.59606552,,159.4123535,-0.631869853
2021/1/20 9:51,2021/1/19 16:13,2021/1/19 20:58,153.8209991,34,280.9136963,15.48032475,55.0346756,,36.68386459,0.611690164,5.544417858,45.82175827,,159.2498779,-0.631649435
2021/1/20 9:52,2021/1/19 16:14,2021/1/19 20:59,153.1876526,34,280.819458,15.10416698,55.03675079,,36.68386459,0.611690164,5.43957901,45.27199173,,159.155426,-0.631593168
2021/1/20 9:53,2021/1/19 16:15,2021/1/19 21:00,153.9864044,34,281.0130615,15.13310242,55.02610016,,36.68386459,0.611690164,5.862504005,45.51504517,,159.1003571,-0.631578565
2021/1/20 9:54,2021/1/19 16:16,2021/1/19 21:01,153.6773529,33.97604752,281.4372253,14.93055534,55.0220871,,36.68386459,0.611690164,6.049870014,45.43981552,,159.0998077,-0.631578565
2021/1/20 9:55,2021/1/19 16:17,2021/1/19 21:03,154.3293915,33.97604752,281.3203125,15.625,55.02643585,,36.68386459,0.611690164,6.280657768,44.64120483,,158.8405609,-0.631578565
2021/1/20 9:56,2021/1/19 16:18,2021/1/19 21:04,154.3573914,33.97604752,279.9496765,14.81481457,55.03031921,,36.78673553,0.611690164,6.369950771,44.82638931,,158.6433258,-0.631894529
2021/1/20 9:57,2021/1/19 16:19,2021/1/19 21:05,153.5111694,33.97604752,279.6713257,15.42245293,55.02923203,,36.78673553,0.611690164,5.903736115,45.29513931,,158.4442902,-0.631695688
2021/1/20 9:58,2021/1/19 16:20,2021/1/19 21:06,153.8970642,33.97604752,279.0548706,15.1620369,55.02116776,,36.78673553,0.611690164,6.981236935,45.00579071,,158.3394165,-0.632789671
2021/1/20 9:59,2021/1/19 16:21,2021/1/19 21:07,153.9510345,33.97604752,278.3398743,14.98842525,55.01395798,,36.78673553,0.611690164,7.410810947,44.79745483,,158.2425232,-0.634289503
2021/1/20 10:00,2021/1/19 16:22,2021/1/19 21:08,154.2892609,34,278.549469,15.68286991,55.01114273,,36.78673553,0.611690164,8.800441742,45.17361069,,158.2002716,-0.635959685
2021/1/20 10:01,2021/1/19 16:23,2021/1/19 21:09,153.5181122,34,278.776947,15.74073982,55.00862503,,36.78673553,0.611690164,9.225913048,44.8669014,,158.1470642,-0.635544062
2021/1/20 10:02,2021/1/19 16:24,2021/1/19 21:10,154.0865784,34,278.6638794,15.76967525,55.01760101,,36.70618057,0.611690164,8.509017944,44.47916412,,158.1004028,-0.634131849
2021/1/20 10:04,2021/1/19 16:25,2021/1/19 21:12,154.1547546,34,279.5047302,15.01736069,55.02935791,,36.70618057,0.611690164,8.605757713,45.03472137,,158.11026,-0.634974778
2021/1/20 10:05,2021/1/19 16:26,2021/1/19 21:13,153.8491821,34,279.6442566,15.68286991,55.03120041,,36.70618057,0.611690164,10.35293007,44.80902863,,158.0477142,-0.633186996
2021/1/20 10:06,2021/1/19 16:27,2021/1/19 21:14,154.2490387,34,279.7630615,15.76967525,55.04640579,,36.70618057,0.611690164,11.57555008,44.59490967,,157.8979645,-0.633304596
2021/1/20 10:07,2021/1/19 16:28,2021/1/19 21:15,154.0655975,34,280.272522,15.65393543,55.05233765,,36.70618057,0.611690164,11.85128021,45.41666412,,157.6723022,-0.633851528
2021/1/20 10:08,2021/1/19 16:29,2021/1/19 21:16,154.7173767,34,279.8208008,15.21990776,55.05764389,,36.70618057,0.611690164,12.11254025,45.04629517,,157.4927521,-0.634945214
